0,1,2,3,4
0.023255813953488372,0.015766653527788728,0.023649980291683092,0.03192747339377217,0.0
0.024438312968072525,0.02207331493890422,0.02798581001182499,0.02837997635001971,0.0
0.04020496649586126,0.008671659440283799,0.010248324793062672,0.04611746156878203,0.0
0.01694915254237288,0.019708316909735908,0.025620811982656682,0.020496649586125345,0.0
0.01891998423334647,0.023255813953488372,0.027197477335435555,0.02404414662987781,0.0
0.034686637761135196,0.02798581001182499,0.03310997240835633,0.04256996452502956,0.0
0.02837997635001971,0.03586913677571935,0.03823413480488766,0.03586913677571935,0.0
0.0303508080409933,0.02010248324793063,0.02640914465904612,0.02010248324793063,0.0
0.0303508080409933,0.033504138746551046,0.027197477335435555,0.03310997240835633,0.0
0.041387465510445406,0.01931415057154119,0.032715806070161606,0.04020496649586126,0.0
0.03508080409932992,0.02128498226251478,0.024832479306267245,0.03705163579030351,0.0
0.03310997240835633,0.0303508080409933,0.03783996846669294,0.027591643673630272,0.0
0.025620811982656682,0.012613322822230981,0.01931415057154119,0.02640914465904612,0.0
0.03192747339377217,0.022861647615293655,0.02640914465904612,0.04059913283405597,0.0
0.030744974379188016,0.024438312968072525,0.023255813953488372,0.037445802128498226,0.0
0.022861647615293655,0.014189988175009854,0.025620811982656682,0.01891998423334647,0.0
0.02207331493890422,0.018525817895151755,0.026803310997240835,0.024832479306267245,0.0
0.02010248324793063,0.04454079621600315,0.034686637761135196,0.023649980291683092,0.0
0.031533307055577456,0.026803310997240835,0.04572329523058731,0.03665746945210879,0.0
0.0260149783208514,0.019708316909735908,0.03389830508474576,0.03389830508474576,0.0
0.04493496255419787,0.02128498226251478,0.017343318880567598,0.04532912889239259,0.0
0.028774142688214426,0.034686637761135196,0.03192747339377217,0.01931415057154119,0.0
0.029956641702798582,0.022467481277098935,0.033504138746551046,0.02640914465904612,0.0
0.032715806070161606,0.031139140717382736,0.04572329523058731,0.03586913677571935,0.0
0.0303508080409933,0.01931415057154119,0.02404414662987781,0.02207331493890422,0.0
0.02089081592432006,0.02837997635001971,0.030744974379188016,0.039416633819471816,0.0
0.025620811982656682,0.011824990145841546,0.014584154513204573,0.027197477335435555,0.0
0.037445802128498226,0.020496649586125345,0.03389830508474576,0.046511627906976744,0.0
0.029562475364603862,0.03389830508474576,0.023649980291683092,0.03232163973196689,0.0
0.03705163579030351,0.017343318880567598,0.024832479306267245,0.03310997240835633,0.0
0.0390224674812771,0.03389830508474576,0.027591643673630272,0.04020496649586126,0.0
0.031533307055577456,0.029956641702798582,0.031139140717382736,0.04808829325975562,0.0
0.03192747339377217,0.0260149783208514,0.033504138746551046,0.04454079621600315,0.0
0.03310997240835633,0.0130074891604257,0.02128498226251478,0.029562475364603862,0.0
0.013401655498620418,0.04454079621600315,0.017737485218762318,0.03665746945210879,0.0
0.02404414662987781,0.016554986204178165,0.020496649586125345,0.01931415057154119,0.0
0.03586913677571935,0.009854158454867954,0.012613322822230981,0.024438312968072525,0.0
