0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.05443548387096774,0.08165322580645161,0.05342741935483871,0.0655241935483871,0.08366935483870967,0.08165322580645161,0.06048387096774194,0.016129032258064516,0.08971774193548387,0.05141129032258065,0.06350806451612903,0.0625,0.0655241935483871,0.05443548387096774,0.0907258064516129,0.07056451612903226,1.0
0.03326612903225806,0.10181451612903226,0.07963709677419355,0.07963709677419355,0.10987903225806452,0.07258064516129033,0.05141129032258065,0.02217741935483871,0.0715725806451613,0.05241935483870968,0.07459677419354839,0.03024193548387097,0.0655241935483871,0.05846774193548387,0.059475806451612906,0.05846774193548387,1.0
0.014112903225806451,0.04032258064516129,0.024193548387096774,0.024193548387096774,0.036290322580645164,0.028225806451612902,0.017137096774193547,0.008064516129032258,0.034274193548387094,0.02620967741935484,0.04435483870967742,0.015120967741935484,0.034274193548387094,0.024193548387096774,0.02620967741935484,0.02217741935483871,1.0
0.046370967741935484,0.05141129032258065,0.037298387096774195,0.06048387096774194,0.05846774193548387,0.06955645161290322,0.04032258064516129,0.025201612903225805,0.057459677419354836,0.03931451612903226,0.04233870967741935,0.03528225806451613,0.06854838709677419,0.05141129032258065,0.03931451612903226,0.0625,1.0
0.028225806451612902,0.05040322580645161,0.020161290322580645,0.05141129032258065,0.021169354838709676,0.046370967741935484,0.028225806451612902,0.008064516129032258,0.023185483870967742,0.012096774193548387,0.036290322580645164,0.015120967741935484,0.056451612903225805,0.03125,0.029233870967741934,0.037298387096774195,1.0
0.04536290322580645,0.07862903225806452,0.06149193548387097,0.057459677419354836,0.06653225806451613,0.08165322580645161,0.05040322580645161,0.038306451612903226,0.07862903225806452,0.0655241935483871,0.08870967741935484,0.06955645161290322,0.08669354838709678,0.056451612903225805,0.08770161290322581,0.05040322580645161,1.0
0.018145161290322582,0.05040322580645161,0.02620967741935484,0.03125,0.05443548387096774,0.047379032258064516,0.029233870967741934,0.010080645161290322,0.056451612903225805,0.04334677419354839,0.057459677419354836,0.03326612903225806,0.05241935483870968,0.03125,0.04233870967741935,0.04133064516129032,1.0
0.024193548387096774,0.05443548387096774,0.03024193548387097,0.05141129032258065,0.05443548387096774,0.059475806451612906,0.03125,0.014112903225806451,0.06653225806451613,0.03528225806451613,0.06653225806451613,0.021169354838709676,0.06653225806451613,0.04032258064516129,0.04536290322580645,0.03326612903225806,1.0
0.09475806451612903,0.14213709677419356,0.08870967741935484,0.12298387096774194,0.15221774193548387,0.1592741935483871,0.09879032258064516,0.04334677419354839,0.16733870967741934,0.06854838709677419,0.11088709677419355,0.07459677419354839,0.15625,0.10181451612903226,0.11895161290322581,0.11290322580645161,1.0
0.03931451612903226,0.11491935483870967,0.07459677419354839,0.10080645161290322,0.14112903225806453,0.08165322580645161,0.05846774193548387,0.010080645161290322,0.06754032258064516,0.05241935483870968,0.07862903225806452,0.036290322580645164,0.07258064516129033,0.08266129032258064,0.07056451612903226,0.0967741935483871,1.0
0.025201612903225805,0.04032258064516129,0.02620967741935484,0.03125,0.04032258064516129,0.029233870967741934,0.016129032258064516,0.017137096774193547,0.04536290322580645,0.023185483870967742,0.04133064516129032,0.03528225806451613,0.04435483870967742,0.03326612903225806,0.038306451612903226,0.029233870967741934,1.0
0.021169354838709676,0.02721774193548387,0.009072580645161291,0.015120967741935484,0.02217741935483871,0.016129032258064516,0.018145161290322582,0.0030241935483870967,0.037298387096774195,0.019153225806451613,0.03125,0.021169354838709676,0.019153225806451613,0.016129032258064516,0.03024193548387097,0.02217741935483871,1.0
0.029233870967741934,0.06451612903225806,0.029233870967741934,0.04536290322580645,0.06451612903225806,0.06451612903225806,0.04032258064516129,0.005040322580645161,0.06955645161290322,0.019153225806451613,0.046370967741935484,0.024193548387096774,0.06451612903225806,0.04939516129032258,0.05141129032258065,0.057459677419354836,1.0
